source,fetched_at,version,file_name,type,page_number,review_id,title,comment,rating,author,author_id,date,verified,helpful_votes,review_link,variant.Style,variant,text,text.paragraphs,text.tables,category,description,budgeted,actual,variance,variance_pct,status,notes,amount,type,running_balance,receipt,goal_name,target,saved,remaining,progress,eta,month,income,expenses,savings,net_flow,savings_rate,text.column_1,text.column_2,text.full_text,price,link,page_scraped,year,awards,nominations,best_picture,year_scraped,raw,preprocessed
reviews_page_2.json,2026-03-22 11:25:12.178,1,,,,REULXRRQQ7CRE,Blender is better than my Vitamix!,"Maturity is being able to admit that the Ninja blender works way better than the Vitamix. I bought a Vitamix a few years ago, but my roommate at the time had a Ninja also, and I remember the Ninja working really well. So I bought myself a Ninja, and I’m LOVING it! No more “bumping the bubble” (what we called it when I worked at Jamba Juice a million years ago) because the blades that run all the way up the cup seem to really prevent that phenomenon. I also love that the blade is removable so I can clean everything really well. So far I’ve only used the large blender, not the individual cups or the food processor. I will say that I already have a Ninja food processor that I love, and (sadly) the separate processor has/does more than this one. Had I realized that, I probably would have bought just the blender since I’m hesitant to replace the bigger/better processor with this one simply for the sake of saving space. Nevertheless, this entire system was less than my single Vitamix AND it works better for me, so overall I’m extremely happy with this purchase. Removed one star for the lack of attachments/limited usability of the processor.",4,LESLIE H.,AFFWRT7DUS5JV6NXHGQQD3FNRNZQ,"Reviewed in the United States on February 26, 2026",True,6 people found this helpful,https://www.amazon.com/gp/customer-reviews/REULXRRQQ7CRE,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_2.json,2026-03-22 11:25:12.180,1,,,,R36FNMX5YZ44Z8,Great product,Powerful motor for the price! Easy to use and clean.,5,Dkss,AEKM24EXRYTVGSX7ZWL4TGCEQVRQ,"Reviewed in the United States on March 9, 2026",True,2 people found this helpful,https://www.amazon.com/gp/customer-reviews/R36FNMX5YZ44Z8,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_2.json,2026-03-22 11:25:12.181,1,,,,R1TARV7OKJ78VA,100% would recommend,"Such a good blender. Smoothie cups are a go-to in our house. The dough ""blade"" for the food processor is clutch for so many things. Used it multiple times to shred meat - works like a charm. No leaks. Kinda loud, but what blender isn't tbf",5,John Q Reviewer,AFN5SGRGQDE6PNQLZTLOE7ZVUCEA,"Reviewed in the United States on February 19, 2026",True,8 people found this helpful,https://www.amazon.com/gp/customer-reviews/R1TARV7OKJ78VA,Pitcher + Bowl + (2) 18-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_3.json,2026-03-22 11:25:12.195,1,,,,R3HIEYXVQFRUBV,"Powerful, Versatile & Worth Every Penny!","I absolutely love this Ninja Kitchen System! It’s very powerful and blends everything smoothly in seconds. I use it for smoothies, sauces, chopping vegetables, and even making dough — and it handles everything perfectly. The 8-cup food processor bowl is a great size for family meals. It’s easy to clean, sturdy, and feels high quality. The blades are super sharp, so be careful when washing. Definitely a great investment for any kitchen. Highly recommend!",5,Samira,AGIYMLDXELN6NGPUDUKSQIM5V4ZQ,"Reviewed in the United States on February 27, 2026",True,8 people found this helpful,https://www.amazon.com/gp/customer-reviews/R3HIEYXVQFRUBV,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_3.json,2026-03-22 11:25:12.197,1,,,,RYDWBH5RPKGBH,Powerful and versatile — love it!,"The Ninja Kitchen System has been an amazing addition to my kitchen. The 72 oz. blender is incredibly powerful and handles smoothies, frozen fruit, and even ice with no problem at all. The 8-cup food processor bowl is also fantastic, it chops and mixes evenly, making meal prep so much faster and easier. I love how versatile it is. Having the blender, food processor, and individual cups all in one system saves space and does everything I need. The only small downside is that when using the individual cups, it’s pretty loud. It’s not a deal breaker for me because it works so well, but just something to be aware of. Overall, it’s a strong, reliable machine that delivers great results.",5,Poenix33,AH2I2FNZLBC2YZGU76HSULW6E2FQ,"Reviewed in the United States on February 24, 2026",True,6 people found this helpful,https://www.amazon.com/gp/customer-reviews/RYDWBH5RPKGBH,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_3.json,2026-03-22 11:25:12.197,1,,,,R2ST6OORNLR2CO,Great blender,"Love this blender, it works great, very durable, simple design, easy to use, and very easy to clean",5,Kayla,AEZPXPPMWXC5XQKDUYHJPLHRFL4A,"Reviewed in the United States on March 12, 2026",True,,https://www.amazon.com/gp/customer-reviews/R2ST6OORNLR2CO,Pitcher + (2) 16 oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_3.json,2026-03-22 11:25:12.198,1,,,,R2O2F3NGFN5HGP,Love my Ninja,The best blender/ food processor out there. It does everything it advertises and is super easy to clean. We use ours almost daily. Its very convenient to have a machine with so many uses but takes up minimal space.,5,LWilliams,AFRJHLPBOCHNLBGVRESSMLBSPRUA,"Reviewed in the United States on March 14, 2026",True,,https://www.amazon.com/gp/customer-reviews/R2O2F3NGFN5HGP,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_3.json,2026-03-22 11:25:12.198,1,,,,R1US3JR30EI3OL,Does It All – Smoothies to Chopping,"We love this blender and food processor. It’s great for smoothies, chopping veggies, and even baking prep like carrot cake. The motor is powerful, and it does a really good job with chopping and blending without leaving chunks behind. Having the food processor and blender in one system saves counter space and actually gets used regularly in our kitchen. Very happy with this purchase.",5,Amazon Customer,AGJOJ5AS7NJ5BEYUXLBYD7K4NAJA,"Reviewed in the United States on February 17, 2026",True,6 people found this helpful,https://www.amazon.com/gp/customer-reviews/R1US3JR30EI3OL,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_3.json,2026-03-22 11:25:12.200,1,,,,REULXRRQQ7CRE,Blender is better than my Vitamix!,"Maturity is being able to admit that the Ninja blender works way better than the Vitamix. I bought a Vitamix a few years ago, but my roommate at the time had a Ninja also, and I remember the Ninja working really well. So I bought myself a Ninja, and I’m LOVING it! No more “bumping the bubble” (what we called it when I worked at Jamba Juice a million years ago) because the blades that run all the way up the cup seem to really prevent that phenomenon. I also love that the blade is removable so I can clean everything really well. So far I’ve only used the large blender, not the individual cups or the food processor. I will say that I already have a Ninja food processor that I love, and (sadly) the separate processor has/does more than this one. Had I realized that, I probably would have bought just the blender since I’m hesitant to replace the bigger/better processor with this one simply for the sake of saving space. Nevertheless, this entire system was less than my single Vitamix AND it works better for me, so overall I’m extremely happy with this purchase. Removed one star for the lack of attachments/limited usability of the processor.",4,LESLIE H.,AFFWRT7DUS5JV6NXHGQQD3FNRNZQ,"Reviewed in the United States on February 26, 2026",True,6 people found this helpful,https://www.amazon.com/gp/customer-reviews/REULXRRQQ7CRE,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_3.json,2026-03-22 11:25:12.202,1,,,,R36FNMX5YZ44Z8,Great product,Powerful motor for the price! Easy to use and clean.,5,Dkss,AEKM24EXRYTVGSX7ZWL4TGCEQVRQ,"Reviewed in the United States on March 9, 2026",True,2 people found this helpful,https://www.amazon.com/gp/customer-reviews/R36FNMX5YZ44Z8,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_3.json,2026-03-22 11:25:12.204,1,,,,R1TARV7OKJ78VA,100% would recommend,"Such a good blender. Smoothie cups are a go-to in our house. The dough ""blade"" for the food processor is clutch for so many things. Used it multiple times to shred meat - works like a charm. No leaks. Kinda loud, but what blender isn't tbf",5,John Q Reviewer,AFN5SGRGQDE6PNQLZTLOE7ZVUCEA,"Reviewed in the United States on February 19, 2026",True,8 people found this helpful,https://www.amazon.com/gp/customer-reviews/R1TARV7OKJ78VA,Pitcher + Bowl + (2) 18-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../../data/raw/csv/sample.csv,2026-03-22 11:25:12.217,1,,,,R3HIEYXVQFRUBV,Powerful, Versatile & Worth Every Penny!,I absolutely love this Ninja Kitchen System! It’s very powerful and blends everything smoothly in seconds.,5,Samira,AGIYMLDXELN6NGPUDUKSQIM5V4ZQ,Reviewed in the United States on February 27, 2026,8 people found this helpful,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../../data/raw/csv/sample.csv,2026-03-22 11:25:12.218,1,,,,RYDWBH5RPKGBH,Powerful and versatile — love it!,The Ninja Kitchen System has been an amazing addition to my kitchen. The 72 oz. blender is incredibly powerful.,5,Poenix33,AH2I2FNZLBC2YZGU76HSULW6E2FQ,Reviewed in the United States on February 24, 2026,True,{'Style': 'Pitcher + Bowl + (2) 16-oz. Cups'},,6 people found this helpful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../../data/raw/csv/sample.csv,2026-03-22 11:25:12.221,1,,,,R2ST6OORNLR2CO,Great blender,"Love this blender, it works great, very durable, simple design, easy to use, and very easy to clean",5,Kayla,AEZPXPPMWXC5XQKDUYHJPLHRFL4A,Reviewed in the United States on March 12, 2026,True,{'Style': 'Pitcher + (2) 16 oz. Cups'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../../data/raw/xml/sample.xml,2026-03-22 11:25:12.233,1,,,,R3HIEYXVQFRUBV,,,,,,,,,https://www.amazon.com/gp/customer-reviews/R3HIEYXVQFRUBV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_1.json,2026-03-22 11:28:56.143,1,,,,R3HIEYXVQFRUBV,"Powerful, Versatile & Worth Every Penny!","I absolutely love this Ninja Kitchen System! It’s very powerful and blends everything smoothly in seconds. I use it for smoothies, sauces, chopping vegetables, and even making dough — and it handles everything perfectly. The 8-cup food processor bowl is a great size for family meals. It’s easy to clean, sturdy, and feels high quality. The blades are super sharp, so be careful when washing. Definitely a great investment for any kitchen. Highly recommend!",5,Samira,AGIYMLDXELN6NGPUDUKSQIM5V4ZQ,"Reviewed in the United States on February 27, 2026",True,8 people found this helpful,https://www.amazon.com/gp/customer-reviews/R3HIEYXVQFRUBV,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_1.json,2026-03-22 11:28:56.170,1,,,,RYDWBH5RPKGBH,Powerful and versatile — love it!,"The Ninja Kitchen System has been an amazing addition to my kitchen. The 72 oz. blender is incredibly powerful and handles smoothies, frozen fruit, and even ice with no problem at all. The 8-cup food processor bowl is also fantastic, it chops and mixes evenly, making meal prep so much faster and easier. I love how versatile it is. Having the blender, food processor, and individual cups all in one system saves space and does everything I need. The only small downside is that when using the individual cups, it’s pretty loud. It’s not a deal breaker for me because it works so well, but just something to be aware of. Overall, it’s a strong, reliable machine that delivers great results.",5,Poenix33,AH2I2FNZLBC2YZGU76HSULW6E2FQ,"Reviewed in the United States on February 24, 2026",True,6 people found this helpful,https://www.amazon.com/gp/customer-reviews/RYDWBH5RPKGBH,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_1.json,2026-03-22 11:28:56.170,1,,,,R2ST6OORNLR2CO,Great blender,"Love this blender, it works great, very durable, simple design, easy to use, and very easy to clean",5,Kayla,AEZPXPPMWXC5XQKDUYHJPLHRFL4A,"Reviewed in the United States on March 12, 2026",True,,https://www.amazon.com/gp/customer-reviews/R2ST6OORNLR2CO,Pitcher + (2) 16 oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_1.json,2026-03-22 11:28:56.171,1,,,,R2O2F3NGFN5HGP,Love my Ninja,The best blender/ food processor out there. It does everything it advertises and is super easy to clean. We use ours almost daily. Its very convenient to have a machine with so many uses but takes up minimal space.,5,LWilliams,AFRJHLPBOCHNLBGVRESSMLBSPRUA,"Reviewed in the United States on March 14, 2026",True,,https://www.amazon.com/gp/customer-reviews/R2O2F3NGFN5HGP,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_1.json,2026-03-22 11:28:56.172,1,,,,R1US3JR30EI3OL,Does It All – Smoothies to Chopping,"We love this blender and food processor. It’s great for smoothies, chopping veggies, and even baking prep like carrot cake. The motor is powerful, and it does a really good job with chopping and blending without leaving chunks behind. Having the food processor and blender in one system saves counter space and actually gets used regularly in our kitchen. Very happy with this purchase.",5,Amazon Customer,AGJOJ5AS7NJ5BEYUXLBYD7K4NAJA,"Reviewed in the United States on February 17, 2026",True,6 people found this helpful,https://www.amazon.com/gp/customer-reviews/R1US3JR30EI3OL,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_1.json,2026-03-22 11:28:56.172,1,,,,REULXRRQQ7CRE,Blender is better than my Vitamix!,"Maturity is being able to admit that the Ninja blender works way better than the Vitamix. I bought a Vitamix a few years ago, but my roommate at the time had a Ninja also, and I remember the Ninja working really well. So I bought myself a Ninja, and I’m LOVING it! No more “bumping the bubble” (what we called it when I worked at Jamba Juice a million years ago) because the blades that run all the way up the cup seem to really prevent that phenomenon. I also love that the blade is removable so I can clean everything really well. So far I’ve only used the large blender, not the individual cups or the food processor. I will say that I already have a Ninja food processor that I love, and (sadly) the separate processor has/does more than this one. Had I realized that, I probably would have bought just the blender since I’m hesitant to replace the bigger/better processor with this one simply for the sake of saving space. Nevertheless, this entire system was less than my single Vitamix AND it works better for me, so overall I’m extremely happy with this purchase. Removed one star for the lack of attachments/limited usability of the processor.",4,LESLIE H.,AFFWRT7DUS5JV6NXHGQQD3FNRNZQ,"Reviewed in the United States on February 26, 2026",True,6 people found this helpful,https://www.amazon.com/gp/customer-reviews/REULXRRQQ7CRE,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_1.json,2026-03-22 11:28:56.173,1,,,,R36FNMX5YZ44Z8,Great product,Powerful motor for the price! Easy to use and clean.,5,Dkss,AEKM24EXRYTVGSX7ZWL4TGCEQVRQ,"Reviewed in the United States on March 9, 2026",True,2 people found this helpful,https://www.amazon.com/gp/customer-reviews/R36FNMX5YZ44Z8,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_1.json,2026-03-22 11:28:56.174,1,,,,R1TARV7OKJ78VA,100% would recommend,"Such a good blender. Smoothie cups are a go-to in our house. The dough ""blade"" for the food processor is clutch for so many things. Used it multiple times to shred meat - works like a charm. No leaks. Kinda loud, but what blender isn't tbf",5,John Q Reviewer,AFN5SGRGQDE6PNQLZTLOE7ZVUCEA,"Reviewed in the United States on February 19, 2026",True,8 people found this helpful,https://www.amazon.com/gp/customer-reviews/R1TARV7OKJ78VA,Pitcher + Bowl + (2) 18-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reviews_page_2.json,2026-03-22 11:28:56.175,1,,,,R3HIEYXVQFRUBV,"Powerful, Versatile & Worth Every Penny!","I absolutely love this Ninja Kitchen System! It’s very powerful and blends everything smoothly in seconds. I use it for smoothies, sauces, chopping vegetables, and even making dough — and it handles everything perfectly. The 8-cup food processor bowl is a great size for family meals. It’s easy to clean, sturdy, and feels high quality. The blades are super sharp, so be careful when washing. Definitely a great investment for any kitchen. Highly recommend!",5,Samira,AGIYMLDXELN6NGPUDUKSQIM5V4ZQ,"Reviewed in the United States on February 27, 2026",True,8 people found this helpful,https://www.amazon.com/gp/customer-reviews/R3HIEYXVQFRUBV,Pitcher + Bowl + (2) 16-oz. Cups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
